,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2015-01-03T09:43:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-03T09:43Z,2015-01-03T09:47Z,2015-01-03T09:50Z,M1.1,S05E15,12253.0,Flare can be seen most prominently in SDO AIA 304 around peak time of 09:47Z.,,2015-01-04T02:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7521/-1
1,2015-01-04T15:18:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-04T15:18Z,2015-01-04T15:36Z,2015-01-04T15:53Z,M1.3,S05E01,12253.0,,,2015-01-04T17:00Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7526/-1
2,2015-01-13T04:13:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-13T04:13Z,2015-01-13T04:24Z,2015-01-13T04:38Z,M5.6,N07W69,12257.0,,[{'activityID': '2015-01-13T05:24:00-CME-001'}],2015-01-13T20:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7582/-1
3,2015-01-13T04:45:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-13T04:45Z,2015-01-13T04:58Z,2015-01-13T05:10Z,M4.9,N07W71,12257.0,,,2015-01-13T20:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7589/-1
4,2015-01-14T12:48:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-14T12:48Z,2015-01-14T12:57Z,2015-01-14T13:08Z,M2.2,N07W90,12257.0,,,2015-01-21T16:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7602/-1
5,2015-01-22T04:45:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-22T04:45Z,2015-01-22T04:52Z,2015-01-22T05:02Z,M1.4,S10E89,,"AR at E limb, flare might be partially occulted. This AR had another 9 C-class flares on 21.Jan.",,2015-01-22T21:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7637/-1
6,2015-01-26T16:46:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-26T16:46Z,2015-01-26T16:53Z,2015-01-26T16:58Z,M1.1,S09E32,12268.0,,,2015-01-26T17:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7655/-1
7,2015-01-28T04:21:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-28T04:21Z,2015-01-28T04:41Z,2015-01-28T04:55Z,M1.4,S10E07,12268.0,Followed shortly after by C9.8 flare from the same region.,,2015-01-28T15:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7666/-1
8,2015-01-28T21:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-28T21:32Z,2015-01-28T21:37Z,2015-01-28T21:40Z,M1.0,N07E74,12277.0,flare originated at an AR at the E limb,,2015-01-29T03:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7668/-1
9,2015-01-29T11:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-29T11:32Z,2015-01-29T11:42Z,2015-01-29T11:52Z,M2.1,S12W09,12268.0,,,2015-01-29T13:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7671/-1
10,2015-01-30T00:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-30T00:32Z,2015-01-30T00:44Z,2015-01-30T00:44Z,M2.0,S13W16,12268.0,,,2015-01-30T20:31Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7680/-1
11,2015-01-30T05:29:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-30T05:29Z,2015-01-30T05:36Z,2015-01-30T06:35Z,M1.7,S12W19,12268.0,,,2015-01-30T13:32Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7681/-1
12,2015-01-30T12:10:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-01-30T12:10Z,2015-01-30T12:16Z,2015-01-30T12:21Z,M2.4,N07E52,12277.0,,,2015-01-30T13:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7682/-1
