,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
10,2014-01-07T18:02:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-07T18:02Z,2014-01-07T18:32Z,2014-01-07T18:58Z,X1.2,S15W10,11943.0,,"[{'activityID': '2014-01-07T18:24:00-CME-001'}, {'activityID': '2014-01-07T19:45:00-SEP-001'}, {'activityID': '2014-01-07T20:30:00-SEP-001'}, {'activityID': '2014-01-07T20:30:00-SEP-002'}]",2015-06-15T19:23Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4351/-1
11,2014-01-08T03:39:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-08T03:39Z,2014-01-08T03:47Z,2014-01-08T03:54Z,M3.6,N11W88,11947.0,,[{'activityID': '2014-01-08T04:12:00-CME-001'}],2014-01-08T19:00Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4376/-1
12,2014-01-13T21:48:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-13T21:48Z,2014-01-13T21:51Z,2014-01-13T21:53Z,M1.3,S08W75,11944.0,,,2014-01-13T23:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4405/-1
13,2014-01-14T06:33:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-14T06:33Z,2014-01-14T06:39Z,2014-01-14T06:44Z,M2.1,S14E54,11967.0,,,2014-02-02T04:25Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4556/-1
14,2014-01-27T01:05:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-27T01:05Z,2014-01-27T01:21Z,2014-01-27T01:39Z,M1.0,S16E88,,"Second flare immediately afterwards, CME related to it",[{'activityID': '2014-01-27T02:24:00-CME-001'}],2014-01-27T17:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4493/-1
15,2014-01-27T02:02:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-27T02:02Z,2014-01-27T02:10Z,2014-01-27T02:18Z,M1.1,S13E88,,"The same region as the previous M class flare at 01:05, related to CME",[{'activityID': '2014-01-27T02:24:00-CME-001'}],2014-01-27T17:23Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4494/-1
16,2014-01-28T04:02:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T04:02Z,2014-01-28T04:09Z,2014-01-28T04:13Z,M1.5,S14E74,11967.0,,,2014-01-28T18:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4511/-1
17,2014-01-28T07:25:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T07:25Z,2014-01-28T07:31Z,2014-01-28T07:34Z,M3.6,S14E74,11967.0,,,2014-01-28T18:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4510/-1
18,2014-01-28T11:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T11:34Z,2014-01-28T11:38Z,2014-01-28T11:41Z,M1.4,S14E73,11967.0,,,2014-01-28T18:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4512/-1
19,2014-01-28T12:50:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T12:50Z,2014-01-28T12:46Z,2014-01-28T12:50Z,M1.3,S14E72,11967.0,,,2014-01-28T18:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4513/-1
20,2014-01-28T15:25:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T15:25Z,2014-01-28T15:26Z,2014-01-28T15:29Z,M3.5,S14E72,11967.0,,,2014-01-28T18:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4514/-1
21,2014-01-28T19:37:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T19:37Z,2014-01-28T19:40Z,2014-01-28T19:46Z,M4.9,S14E72,11967.0,,,2014-01-28T20:09Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4516/-1
22,2014-01-28T22:04:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-28T22:04Z,2014-01-28T22:16Z,2014-01-28T22:20Z,M2.6,S14E72,11967.0,,,2014-01-28T22:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4517/-1
23,2014-01-30T07:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-30T07:54Z,2014-01-30T08:11Z,2014-01-30T08:41Z,M1.1,S14E45,11967.0,Flare is associated with CME starting on 2014-01-30T08:36Z,[{'activityID': '2014-01-30T08:36:00-CME-001'}],2014-02-03T19:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4537/-1
24,2014-01-30T15:48:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-30T15:48Z,2014-01-30T16:11Z,2014-01-30T16:28Z,M6.6,S12E61,11967.0,,[{'activityID': '2014-01-30T16:24:00-CME-001'}],2014-02-03T19:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4532/-1
25,2014-01-31T15:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-01-31T15:32Z,2014-01-31T15:42Z,2014-01-31T15:53Z,M1.1,N07E34,11968.0,,,2014-01-31T18:48Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4544/-1
