,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2013-11-01T19:46:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2013-11-01T19:46Z,2013-11-01T19:53Z,2013-11-01T19:58Z,M6.3,S12E01,11884,,,2015-07-16T20:14Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/3545/-1
1,2013-11-05T22:08:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2013-11-05T22:08Z,2013-11-05T22:12Z,2013-11-05T22:15Z,X3.3,S09E37,11890,,,2015-07-16T20:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/3573/-1
2,2013-11-08T04:20:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2013-11-08T04:20Z,2013-11-08T04:26Z,2013-11-08T04:29Z,X1.1,S10E11,11890,,[{'activityID': '2013-11-08T06:09:00-CME-001'}],2015-07-16T20:11Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/3596/-1
3,2013-11-10T05:08:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2013-11-10T05:08Z,2013-11-10T05:14Z,2013-11-10T05:18Z,X1.1,S11W16,11890,,[{'activityID': '2013-11-10T05:39:00-CME-001'}],2015-07-16T20:11Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/3615/-1
4,2013-11-19T10:14:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2013-11-19T10:14Z,2013-11-19T10:26Z,2013-11-19T10:34Z,X1.0,S13W69,11893,,[{'activityID': '2013-11-19T10:39:00-CME-001'}],2013-11-19T13:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/3637/-1
