,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2022-09-04T07:35:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-04T07:35Z,2022-09-04T07:54Z,2022-09-04T08:12Z,C3.9,S27E25,13093,,[{'activityID': '2022-09-04T08:48:00-CME-001'}],2022-09-04T12:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21529/-1
1,2022-09-05T17:58:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-05T17:58Z,2022-09-05T18:05Z,2022-09-05T18:14Z,M1.0,S23W85,13089,,,2022-09-05T18:22Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21549/-1
2,2022-09-12T23:37:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-12T23:37Z,2022-09-12T23:44Z,2022-09-12T23:48Z,M1.7,N20W35,13098,Short duration flare.,,2022-09-14T13:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21619/-1
3,2022-09-14T09:41:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-14T09:41Z,2022-09-14T10:19Z,2022-09-14T10:43Z,M1.1,N20W58,13098,,,2022-09-14T12:53Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21618/-1
4,2022-09-16T09:44:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-16T09:44Z,2022-09-16T09:49Z,2022-09-16T09:56Z,M7.9,N18W83,13098,,,2022-09-16T16:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21634/-1
5,2022-09-16T15:49:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-16T15:49Z,2022-09-16T15:59Z,2022-09-16T16:12Z,M6.2,N18W85,13098,,,2022-09-16T16:16Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21644/-1
6,2022-09-17T12:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-17T12:42Z,2022-09-17T13:19Z,2022-09-17T13:21Z,M1.0,N18W98,13098,,[{'activityID': '2022-09-17T14:00:00-CME-001'}],2022-09-17T13:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21649/-1
7,2022-09-17T13:21:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-17T13:21Z,2022-09-17T13:39Z,2022-09-17T13:53Z,M1.9,N18W98,13098,,[{'activityID': '2022-09-17T14:00:00-CME-001'}],2022-09-17T13:59Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21650/-1
8,2022-09-17T20:32:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-17T20:32Z,2022-09-17T20:41Z,2022-09-17T20:52Z,M2.6,N18W99,13098,,,2022-09-18T12:26Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21656/-1
9,2022-09-19T00:43:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-19T00:43Z,2022-09-19T01:02Z,2022-09-19T01:20Z,C6.5,S15W85,13105,,[{'activityID': '2022-09-19T01:36:00-CME-001'}],2022-09-19T19:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21676/-1
10,2022-09-20T05:35:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-20T05:35Z,2022-09-20T05:42Z,2022-09-20T05:55Z,C5.5,S25W16,13102,,[{'activityID': '2022-09-20T06:36:00-CME-001'}],2022-09-20T11:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21679/-1
11,2022-09-20T11:13:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-20T11:13Z,2022-09-20T11:22Z,2022-09-20T11:34Z,M1.0,S26W19,13102,"Double-peaked flare with peaks at 2022-09-20T11:22Z and 2022-09-20T11:28Z, dips to C9.5 between the peaks at 2022-09-20T11:25Z.",,2022-09-20T11:49Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21684/-1
12,2022-09-21T06:51:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-21T06:51Z,2022-09-21T07:02Z,2022-09-21T07:18Z,M1.0,S28E73,13107,,,2022-09-21T11:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21693/-1
13,2022-09-23T17:48:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-09-23T17:48Z,2022-09-23T18:10Z,2022-09-23T18:30Z,M1.7,N16E80,13110,,[{'activityID': '2022-09-23T18:23:00-CME-001'}],2022-09-27T19:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21719/-1
