,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2014-07-01T11:04:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-07-01T11:04Z,2014-07-01T11:23Z,2014-07-01T11:50Z,M1.4,N12E60,12160,,[{'activityID': '2014-07-01T12:39:00-CME-001'}],2014-07-01T12:09Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5903/-1
1,2014-07-08T16:08:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-07-08T16:08Z,2014-07-08T16:20Z,2014-07-08T16:30Z,M6.5,N12E56,12113,,[{'activityID': '2014-07-08T16:54:00-CME-001'}],2014-07-08T19:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5949/-1
2,2014-07-09T00:20:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-07-09T00:20Z,2014-07-09T00:26Z,2014-07-09T00:33Z,M1.2,N08E50,12113,possible small prominence eruption from AR as seen in SDO 193 and 304,,2014-07-09T02:24Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5957/-1
3,2014-07-10T22:30:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-07-10T22:30Z,2014-07-10T22:34Z,2014-07-10T22:37Z,M1.5,N15W85,12106,"Karin: AR very close to W limb, flare signature very sharp in GOES- maybe partially obscured, AIA 304 shows bright ejecta, but a lot  of the material seem to fall back to the surface.
A C7.4 happened shortly before, with peak at 21:13, but from a different AR, 12113 near the E limb, shows also dimmings - expect CME from the C7.4",,2014-07-16T16:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5974/-1
4,2014-07-31T11:01:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-07-31T11:01Z,2014-07-31T11:14Z,2014-07-31T11:21Z,M2.5,S10E51,12130,,,2014-07-31T20:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6276/-1
