,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2014-10-02T17:10:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-02T17:10Z,2014-10-02T17:44Z,2014-10-02T18:15Z,M1.5,S09W79,12172.0,,,2014-10-08T20:55Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6857/-1
1,2014-10-02T18:49:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-02T18:49Z,2014-10-02T19:01Z,2014-10-02T19:14Z,M7.3,S14W88,12173.0,,[{'activityID': '2014-10-02T19:24:00-CME-001'}],2014-10-02T19:16Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6854/-1
2,2014-10-09T01:30:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-09T01:30Z,2014-10-09T01:43Z,2014-10-09T01:47Z,M1.3,S16W44,12182.0,,,2014-10-09T12:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6894/-1
3,2014-10-09T01:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-09T01:54Z,2014-10-09T01:58Z,2014-10-09T02:02Z,M1.4,S16W45,12182.0,,,2014-10-09T12:20Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6895/-1
4,2014-10-09T06:48:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-09T06:48Z,2014-10-09T06:59Z,2014-10-09T07:06Z,M1.2,S16W48,12182.0,,,2014-10-09T12:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6896/-1
5,2014-10-10T15:42:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-10T15:42Z,2014-10-10T16:47Z,2014-10-10T18:21Z,C3.0,S14W68,12182.0,long duration - with an associated CME,[{'activityID': '2014-10-10T16:31:00-CME-001'}],2014-10-10T20:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6902/-1
6,2014-10-14T18:21:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-14T18:21Z,2014-10-14T18:37Z,2014-10-14T18:46Z,M1.1,S12E88,,Partially occulted,,2014-10-15T02:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6930/-1
7,2014-10-14T19:07:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-14T19:07Z,2014-10-14T21:21Z,2014-10-15T00:19Z,M2.2,S11E88,,"Long duration, 

The flare and the previous M1.1 class one appeared to
have originated beyond the east limb in the vicinity of Old Regions 2172
and 2173.","[{'activityID': '2014-10-14T19:00:00-CME-001'}, {'activityID': '2014-10-15T06:57:00-SEP-001'}]",2014-10-15T15:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6931/-1
8,2014-10-16T12:58:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-16T12:58Z,2014-10-16T13:03Z,2014-10-16T13:05Z,M4.3,S13E88,12192.0,,[{'activityID': '2014-10-16T13:26:00-CME-001'}],2014-10-22T20:55Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6946/-1
9,2014-10-18T07:02:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-18T07:02Z,2014-10-18T07:58Z,2014-10-18T08:49Z,M1.6,S14E82,12192.0,,,2014-10-19T12:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6960/-1
10,2014-10-19T04:17:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-19T04:17Z,2014-10-19T05:01Z,2014-10-19T05:48Z,X1.1,S14E74,12192.0,,,2014-10-19T12:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6964/-1
11,2014-10-20T09:00:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-20T09:00Z,2014-10-20T09:11Z,2014-10-20T09:20Z,M3.9,S16E42,12192.0,,,2014-10-20T12:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6971/-1
