,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2015-03-02T06:31:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-02T06:31Z,2015-03-02T06:39Z,2015-03-02T06:44Z,M1.0,N22W86,12290.0,,,2015-03-02T15:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7881/-1
1,2015-03-02T09:37:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-02T09:37Z,2015-03-02T09:48Z,2015-03-02T09:58Z,M1.1,N20W86,12290.0,,,2015-03-04T21:20Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7882/-1
2,2015-03-02T15:10:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-02T15:10Z,2015-03-02T15:28Z,2015-03-02T15:37Z,M3.7,N21W86,12290.0,,,2015-03-02T16:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7883/-1
3,2015-03-02T19:21:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-02T19:21Z,2015-03-02T19:31Z,2015-03-02T19:36Z,M4.1,N19W87,12290.0,,,2015-03-02T20:09Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7892/-1
4,2015-03-03T01:25:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-03T01:25Z,2015-03-03T01:35Z,2015-03-03T01:42Z,M8.2,N20W86,12290.0,"**Reminder***
This is an auto-generated flare based on a threshold crossing.
Please modify this flare with the correct flare start time, peak time, flare class, and location.  All of these fields must be modified. (The flare end time can remain blank until later).",[{'activityID': '2015-03-03T03:18:00-CME-001'}],2015-03-03T02:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7898/-1
5,2015-03-05T17:06:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-05T17:06Z,2015-03-05T18:11Z,2015-03-05T18:26Z,M1.2,S14E90,,"Peak of flare is due to an AR at the E limb, a bit earlier there was also an eruption at the W limb, light curve might be a combination of both events, event at E limb might be partially occulted",[{'activityID': '2015-03-06T19:20:00-SEP-001'}],2015-03-11T18:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7923/-1
6,2015-03-06T04:14:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-06T04:14Z,2015-03-06T04:57Z,2015-03-06T05:27Z,M3.0,S20E90,,Flare observed at the eastern limb in SDO AIA 193/304.,"[{'activityID': '2015-03-06T04:49:00-CME-001'}, {'activityID': '2015-03-06T19:20:00-SEP-001'}]",2015-03-11T18:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7928/-1
7,2015-03-06T06:55:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-06T06:55Z,2015-03-06T08:15Z,2015-03-06T08:28Z,M1.5,S20E90,,The flare began while SDO was in eclipse.  AR number has not yet been assigned.,[{'activityID': '2015-03-06T07:12:00-CME-001'}],2015-03-06T13:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7929/-1
8,2015-03-07T21:45:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-07T21:45Z,2015-03-07T22:22Z,2015-03-07T22:58Z,M9.2,S20E78,12297.0,,[{'activityID': '2015-03-07T22:24:00-CME-001'}],2015-03-08T04:42Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7942/-1
9,2015-03-09T14:22:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-03-09T14:22Z,2015-03-09T14:33Z,2015-03-09T14:37Z,M4.5,S16E48,12297.0,,,2015-03-09T16:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7951/-1
