,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2021-10-07T13:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-07T13:17Z,2021-10-07T13:27Z,,B2.6,S23W18,,Flare associated with an eruption that caused a CME.,[{'activityID': '2021-10-07T14:24:00-CME-001'}],2021-10-08T18:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/17909/-1
1,2021-10-09T06:19:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-09T06:19Z,2021-10-09T06:38Z,2021-10-09T06:53Z,M1.6,N20E09,12882.0,,"[{'activityID': '2021-10-09T07:09:00-CME-001'}, {'activityID': '2021-10-09T07:51:00-SEP-001'}]",2021-10-09T16:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/17921/-1
2,2021-10-10T22:28:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-10T22:28Z,2021-10-10T23:02Z,,C2.3,N31W88,,,,2021-10-11T13:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/17936/-1
3,2021-10-12T01:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-12T01:36Z,2021-10-12T01:46Z,,B9.5,N16E29,12882.0,,[{'activityID': '2021-10-12T03:24:00-CME-001'}],2021-10-12T21:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/17950/-1
4,2021-10-13T09:54:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-13T09:54Z,2021-10-13T10:14Z,2021-10-13T10:22Z,B3.3,N17W51,12882.0,,[{'activityID': '2021-10-13T11:00:00-CME-001'}],2021-10-13T16:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/17958/-1
5,2021-10-15T15:01:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-15T15:01Z,2021-10-15T15:16Z,2021-10-15T15:29Z,B9.7,N15W76,12882.0,,[{'activityID': '2021-10-15T16:12:00-CME-001'}],2021-10-16T13:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/17978/-1
6,2021-10-25T03:25:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-25T03:25Z,2021-10-25T03:31Z,,B3.7,S30E40,12887.0,The signature of this B3.7 flare appears as a general brightening from AR 12887 (near S30E40) and is accompanied by visible field line movement as seen in SDO AIA 131 starting around 2021-10-25T03:22Z.,[{'activityID': '2021-10-25T05:36:00-CME-001'}],2021-10-25T18:54Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18059/-1
7,2021-10-26T02:40:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-26T02:40Z,2021-10-26T02:47Z,2021-10-26T02:56Z,M1.3,N20E90,12891.0,,,2021-10-27T16:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18065/-1
8,2021-10-26T09:08:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-26T09:08Z,2021-10-26T09:13Z,2021-10-26T09:23Z,C1.0,N20E90,12891.0,,[{'activityID': '2021-10-26T10:36:00-CME-001'}],2021-10-27T16:11Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18078/-1
9,2021-10-26T15:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-26T15:42Z,2021-10-26T15:57Z,2021-10-26T16:02Z,M1.0,N20E90,12891.0,,,2021-10-27T16:11Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18077/-1
10,2021-10-27T21:53:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-27T21:53Z,2021-10-27T21:59Z,,C1.1,S26E02,12887.0,,[{'activityID': '2021-10-28T01:23:00-CME-001'}],2021-10-28T14:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18092/-1
11,2021-10-28T07:34:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-28T07:34Z,2021-10-28T07:40Z,2021-10-28T07:45Z,M1.4,S32E02,12887.0,,,2021-10-28T14:28Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18091/-1
12,2021-10-28T10:19:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-28T10:19Z,2021-10-28T10:28Z,2021-10-28T10:37Z,M2.2,S32E02,12887.0,,,2021-10-28T14:28Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18093/-1
13,2021-10-28T15:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-28T15:17Z,2021-10-28T15:35Z,2021-10-28T15:48Z,X1.0,S26W04,12887.0,,"[{'activityID': '2021-10-28T15:53:00-CME-001'}, {'activityID': '2021-10-28T16:16:00-SEP-001'}, {'activityID': '2021-10-28T16:35:00-SEP-001'}, {'activityID': '2021-10-28T17:39:00-SEP-001'}, {'activityID': '2021-10-28T17:40:00-SEP-001'}, {'activityID': '2021-10-28T18:28:00-SEP-001'}, {'activityID': '2021-10-28T20:44:00-SEP-001'}]",2021-10-28T19:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18096/-1
14,2021-10-29T02:22:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-29T02:22Z,2021-10-29T02:42Z,2021-10-29T02:53Z,M1.5,N16E53,12891.0,,,2021-10-29T12:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18123/-1
15,2021-10-31T06:53:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2021-10-31T06:53Z,2021-10-31T07:06Z,2021-10-31T07:12Z,C2.9,N16E25,12891.0,,[{'activityID': '2021-10-31T08:36:00-CME-001'}],2021-10-31T19:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/18138/-1
