,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2022-05-03T07:34:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-03T07:34Z,2022-05-03T07:53Z,2022-05-03T08:01Z,M1.3,S30E85,13006,The source signature for this M1.3 flare is clearly seen in SDO AIA 131 towards the SE limb of the Earth-facing disk starting around 2022-05-03T07:39Z. The longitude noted in this entry is an approximation and has an uncertainty of +/- 5 degrees based on visual inspection of the available EUV imagery.,[{'activityID': '2022-05-03T08:36:00-CME-001'}],2022-05-05T11:50Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20053/-1
1,2022-05-03T13:09:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-03T13:09Z,2022-05-03T13:25Z,2022-05-03T13:31Z,X1.1,S30E85,13006,The source signature for the X1.1 solar flare is visible towards the SE limb of the Earth-facing disk as seen in the available EUV imagery from GOES-16 SUVI Composite 131 Angstroms around 2022-05-03T13:23Z.,,2022-05-05T11:50Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20054/-1
2,2022-05-04T00:08:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-04T00:08Z,2022-05-04T00:19Z,2022-05-04T00:25Z,M5.3,S30E87,13006,The source signature is visible towards the SE limb of the Earth-facing disk as seen in the available EUV imagery from GOES-16 SUVI Composite 131 Angstroms around 2022-05-04T00:08Z,,2022-05-05T11:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20064/-1
3,2022-05-04T08:45:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-04T08:45Z,2022-05-04T08:59Z,2022-05-04T09:10Z,M5.7,S15W07,13004,,,2022-05-04T12:00Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20066/-1
4,2022-05-04T16:25:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-04T16:25Z,2022-05-04T16:32Z,2022-05-04T16:40Z,M1.1,S15W13,13004,,,2022-05-04T18:30Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20076/-1
5,2022-05-04T19:40:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-04T19:40Z,2022-05-04T19:48Z,2022-05-04T20:03Z,M1.5,S30E75,13006,,,2022-05-11T14:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20080/-1
6,2022-05-04T20:09:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-04T20:09Z,2022-05-04T20:27Z,2022-05-04T20:36Z,M1.6,S17W15,13004,,,2022-05-05T11:59Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20082/-1
7,2022-05-05T13:13:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-05T13:13Z,2022-05-05T13:16Z,2022-05-05T13:22Z,M2.2,S15W25,13004,,,2022-05-05T13:46Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20086/-1
8,2022-05-05T14:02:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-05T14:02Z,2022-05-05T14:10Z,2022-05-05T14:14Z,M2.7,S30E65,13006,,,2022-05-05T14:56Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20087/-1
9,2022-05-08T03:38:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-05-08T03:38Z,2022-05-08T03:53Z,2022-05-08T04:02Z,C6.4,S25E80,13007,,[{'activityID': '2022-05-08T04:48:00-CME-001'}],2022-05-09T11:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20111/-1
