,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2014-03-08T23:26:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-08T23:26Z,2014-03-08T23:41Z,2014-03-08T00:30Z,M1.4,S18E64,12002,,,2014-03-23T21:25Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4736/-1
1,2014-03-09T13:52:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-09T13:52Z,2014-03-09T13:58Z,2014-03-09T14:05Z,M1.0,S19E54,12002,,,2014-03-28T14:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4901/-1
2,2014-03-09T20:13:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-09T20:13Z,2014-03-09T20:28Z,2014-03-09T20:35Z,M1.0,S18E53,12002,,,2014-03-28T14:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4902/-1
3,2014-03-10T00:19:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-10T00:19Z,2014-03-10T00:26Z,2014-03-10T00:33Z,M1.1,S18E51,12002,,,2014-03-28T14:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4903/-1
4,2014-03-10T15:21:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-10T15:21Z,2014-03-10T15:28Z,2014-03-10T15:32Z,M1.7,S17E41,12002,,,2014-03-28T14:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4909/-1
5,2014-03-10T22:45:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-10T22:45Z,2014-03-10T23:00Z,2014-03-10T23:12Z,M1.4,N14W49,11996,,,2014-03-28T14:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4910/-1
6,2014-03-11T03:44:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-11T03:44Z,2014-03-11T03:50Z,2014-03-11T03:56Z,M3.5,N14W52,11996,,,2014-03-28T14:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4916/-1
7,2014-03-11T11:59:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-11T11:59Z,2014-03-11T12:07Z,2014-03-11T12:17Z,M1.7,S28W90,11991,,,2014-03-28T14:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4917/-1
8,2014-03-12T10:55:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-12T10:55Z,2014-03-12T11:05Z,2014-03-12T11:11Z,M2.5,N14W70,11996,,,2014-03-28T14:59Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4923/-1
9,2014-03-12T22:28:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-12T22:28Z,2014-03-12T22:34Z,2014-03-12T22:39Z,M9.3,N14W76,11996,,,2015-07-16T19:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4643/-1
10,2014-03-13T19:03:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-13T19:03Z,2014-03-13T19:19Z,2014-03-13T19:30Z,M1.2,N15W87,11996,,,2014-03-28T15:22Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4928/-1
11,2014-03-20T03:42:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-20T03:42Z,2014-03-20T03:56Z,2014-03-20T04:08Z,M1.7,S12E36,12010,,,2014-03-25T21:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4713/-1
12,2014-03-22T06:58:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-22T06:58Z,2014-03-22T07:02Z,2014-03-22T07:05Z,M1.1,S09W69,12011,,,2014-03-27T18:55Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4877/-1
13,2014-03-28T19:04:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-28T19:04Z,2014-03-28T19:18Z,2014-03-28T19:27Z,M2.0,N10W20,12017,,,2014-03-29T04:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5023/-1
14,2014-03-28T23:44:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-28T23:44Z,2014-03-28T23:51Z,2014-03-29T00:05Z,M2.6,N10W22,12017,,,2014-04-02T19:47Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5024/-1
15,2014-03-29T17:36:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-29T17:36Z,2014-03-29T17:48Z,2014-03-29T17:54Z,X1.0,N10W32,12017,,[{'activityID': '2014-03-29T18:39:00-CME-001'}],2014-04-01T14:57Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5032/-1
16,2014-03-30T11:48:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-03-30T11:48Z,2014-03-30T11:55Z,2014-03-30T12:02Z,M2.1,N10W42,12017,,,2014-04-02T19:26Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5085/-1
