,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2015-12-01T07:59:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-01T07:59Z,2015-12-01T08:10Z,2015-12-01T08:30Z,C3.6,N10W42,12458.0,Flare also had dimming and possible outflowing material - at least a small CME.,[{'activityID': '2015-12-01T09:54:00-CME-001'}],2015-12-01T13:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9782/-1
1,2015-12-16T08:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-16T08:34Z,2015-12-16T09:03Z,2015-12-16T09:23Z,C6.6,S14W02,12468.0,"active region filament eruption with flare,
source of a CME, eruption triggering the filament SE of AR 12468 to erupt a few hours later",[{'activityID': '2015-12-16T09:36:00-CME-001'}],2015-12-16T16:42Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9853/-1
2,2015-12-21T00:52:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-21T00:52Z,2015-12-21T01:03Z,2015-12-21T01:11Z,M2.8,N01E81,,,[{'activityID': '2015-12-21T01:24:00-CME-001'}],2015-12-21T03:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9889/-1
3,2015-12-21T10:09:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-21T10:09Z,2015-12-21T10:19Z,2015-12-21T10:32Z,M1.1,N01E81,,,[{'activityID': '2015-12-21T10:48:00-CME-001'}],2015-12-21T13:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9892/-1
4,2015-12-22T03:15:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-22T03:15Z,2015-12-22T03:34Z,2015-12-22T03:48Z,M1.6,S22E77,12473.0,,,2015-12-22T04:56Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9901/-1
5,2015-12-22T13:06:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-22T13:06Z,2015-12-22T13:38Z,2015-12-22T13:53Z,C6.3,N05E74,12472.0,There is also some loop expansion consistent with a CME.,,2015-12-22T14:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9904/-1
6,2015-12-23T00:23:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-23T00:23Z,2015-12-23T00:40Z,2015-12-23T00:52Z,M4.7,S21E65,12473.0,"There was an associated eruption from the region at the same time, with dimming and opening and closing field lines.",[{'activityID': '2015-12-23T01:09:00-CME-001'}],2015-12-23T01:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9908/-1
7,2015-12-24T01:49:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-24T01:49Z,2015-12-24T02:12Z,2015-12-24T02:22Z,M1.1,S21E50,12473.0,,,2015-12-24T02:58Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9920/-1
8,2015-12-28T11:20:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-28T11:20Z,2015-12-28T12:45Z,2015-12-28T14:09Z,M1.8,S22W12,12473.0,,[{'activityID': '2015-12-28T12:39:00-CME-001'}],2015-12-28T18:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9935/-1
9,2015-12-29T10:11:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-12-29T10:11Z,2015-12-29T10:32Z,2015-12-29T10:43Z,C6.8,S19W23,12473.0,"Flare was very localized, no apparent CME activity.",,2015-12-29T14:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/9945/-1
