,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
10,2017-09-05T04:33:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-05T04:33Z,2017-09-05T04:53Z,2017-09-05T05:07Z,M3.2,S08W20,12673.0,"This was a fairly gradual flare with possible CME-type evolution, but the SDO eclipse started at 06:21 and it wasn't clear whether there was any CME activity.",,2017-09-05T19:49Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12993/-1
11,2017-09-05T06:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-05T06:34Z,2017-09-05T06:40Z,2017-09-05T06:43Z,M3.8,S08W20,12673.0,"This was a very compact flare observed during the SDO eclipse, so no SDO data were available.  Source location confirmed in SWAP images.",,2017-09-06T19:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12994/-1
12,2017-09-05T17:37:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-05T17:37Z,2017-09-05T17:43Z,2017-09-05T17:51Z,M2.3,S09W20,12673.0,SDO images confirm 2673,,2017-09-10T23:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12998/-1
13,2017-09-06T08:57:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-06T08:57Z,2017-09-06T09:10Z,2017-09-06T09:17Z,X2.2,S07W33,12673.0,,,2017-09-10T23:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13007/-1
14,2017-09-06T11:53:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-06T11:53Z,2017-09-06T12:02Z,2017-09-06T12:10Z,X9.3,S07W33,12673.0,"This flare has an extended elevated flux tail beyond 12:10Z (the SWPC flare ending time), and the AIA images indicate signatures consistent with a CME.","[{'activityID': '2017-09-06T12:24:00-CME-001'}, {'activityID': '2017-09-06T23:30:00-SEP-001'}]",2017-09-10T23:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13010/-1
15,2017-09-06T15:51:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-06T15:51Z,2017-09-06T15:56Z,2017-09-06T16:03Z,M2.5,S07W33,12673.0,"A compact flare on the tail of the X9.3 flare, transient brightening in the post-eruptive loops from the associated CME.",,2017-09-10T23:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13020/-1
16,2017-09-06T19:20:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-06T19:20Z,2017-09-06T19:30Z,2017-09-06T19:35Z,M1.4,S09W38,12673.0,,,2017-09-12T18:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13022/-1
17,2017-09-06T23:33:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-06T23:33Z,2017-09-06T23:39Z,2017-09-06T23:44Z,M1.2,S08W40,12673.0,,,2017-09-12T18:51Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13130/-1
18,2017-09-07T05:00:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-07T05:00Z,2017-09-07T05:02Z,2017-09-07T05:08Z,M2.4,S09W49,12673.0,,,2017-09-12T18:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13041/-1
19,2017-09-07T09:50:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-07T09:50Z,2017-09-07T09:54Z,2017-09-07T09:58Z,M1.4,S09W49,12673.0,,,2017-09-12T18:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13042/-1
20,2017-09-07T10:11:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-07T10:11Z,2017-09-07T10:15Z,2017-09-07T10:18Z,M7.3,S08W47,12673.0,,[{'activityID': '2017-09-07T10:48:00-CME-001'}],2017-09-12T18:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13038/-1
21,2017-09-07T14:20:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-07T14:20Z,2017-09-07T14:36Z,2017-09-07T14:55Z,X1.3,S09W53,12673.0,,[{'activityID': '2017-09-07T15:12:00-CME-001'}],2017-09-12T18:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13043/-1
22,2017-09-07T23:51:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-07T23:51Z,2017-09-07T23:59Z,2017-09-08T00:14Z,M3.9,S15W50,12673.0,,[{'activityID': '2017-09-07T23:36:00-CME-001'}],2017-09-10T23:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13060/-1
23,2017-09-08T02:19:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-08T02:19Z,2017-09-08T02:24Z,2017-09-08T02:29Z,M1.3,S09W55,12673.0,,,2017-09-08T12:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13064/-1
24,2017-09-08T03:39:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-08T03:39Z,2017-09-08T03:43Z,2017-09-08T03:46Z,M1.2,S07W55,12673.0,,[{'activityID': '2017-09-08T04:17:00-CME-001'}],2017-09-08T12:53Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13065/-1
25,2017-09-08T07:40:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-08T07:40Z,2017-09-08T07:49Z,2017-09-08T07:58Z,M8.1,S10W58,12673.0,,[{'activityID': '2017-09-08T07:24:00-CME-001'}],2017-09-08T12:32Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13061/-1
26,2017-09-08T15:09:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-08T15:09Z,2017-09-08T15:47Z,2017-09-08T16:04Z,M3.0,S09W67,12673.0,,,2017-09-12T18:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13075/-1
27,2017-09-08T23:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-08T23:34Z,2017-09-08T23:45Z,2017-09-09T23:56Z,M2.1,S09W71,12673.0,,,2017-09-12T18:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13082/-1
28,2017-09-09T04:14:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-09T04:14Z,2017-09-09T04:28Z,2017-09-09T04:43Z,M1.1,S09W72,12673.0,"This is a multi-peaked flare event with a smaller, initial peak (C6.3) occurring at 03:09Z.",,2017-09-12T18:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13088/-1
29,2017-09-09T10:51:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-09T10:51Z,2017-09-09T11:04Z,2017-09-09T11:42Z,M3.7,S09W76,12673.0,"This is a double-peaked flare event with the second, smaller peak (M2.9) occurring at 11:26Z.",,2017-09-12T18:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13087/-1
30,2017-09-09T22:04:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-09T22:04Z,2017-09-09T23:54Z,2017-09-10T00:41Z,M1.1,S09W82,12673.0,Double peaked flare with the first peak an M1.0 at 23:16.,,2017-09-13T20:25Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13092/-1
31,2017-09-10T02:39:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-10T02:39Z,2017-09-10T03:09Z,2017-09-10T03:47Z,C9.0,S09W88,12673.0,,,2017-09-10T12:30Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13093/-1
32,2017-09-10T15:35:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-10T15:35Z,2017-09-10T16:06Z,2017-09-10T16:31Z,X8.2,S08W88,12673.0,"This auto generated flare has been updated with the proper start, and peak time as well as class and source location.","[{'activityID': '2017-09-10T16:09:00-CME-001'}, {'activityID': '2017-09-10T16:25:00-SEP-001'}, {'activityID': '2017-09-10T16:45:00-SEP-001'}, {'activityID': '2017-09-10T20:00:00-SEP-001'}]",2017-09-10T23:46Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13098/-1
33,2017-09-11T10:08:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-11T10:08Z,2017-09-11T10:10Z,2017-09-11T10:17Z,B9.8,N11W88,12674.0,,,2017-09-11T21:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13120/-1
34,2017-09-12T07:23:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-12T07:23Z,2017-09-12T07:29Z,2017-09-12T07:48Z,C3.0,N09E49,12680.0,,"[{'activityID': '2017-09-12T08:09:00-CME-001'}, {'activityID': '2017-09-13T05:33:00-SEP-001'}]",2017-09-12T12:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13124/-1
35,2017-09-12T19:03:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-12T19:03Z,2017-09-12T19:20Z,2017-09-12T19:28Z,C1.6,N07E41,12680.0,,[{'activityID': '2017-09-13T05:33:00-SEP-001'}],2017-09-12T20:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13131/-1
36,2017-09-13T07:39:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-13T07:39Z,2017-09-13T07:48Z,2017-09-13T08:09Z,B1.4,N06E34,12680.0,,,2017-09-13T19:30Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13142/-1
37,2017-09-20T12:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-20T12:32Z,2017-09-20T12:43Z,2017-09-20T13:00Z,B5.4,S16E87,,,,2017-09-20T21:31Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13204/-1
38,2017-09-20T19:28:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-20T19:28Z,2017-09-20T19:32Z,2017-09-20T19:49Z,B8.4,N08W64,12680.0,,,2017-09-20T21:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13205/-1
39,2017-09-26T02:31:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-26T02:31Z,2017-09-26T02:34Z,2017-09-26T02:43Z,C1.8,N13E71,12683.0,,,2018-09-21T19:48Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13222/-1
40,2017-09-27T00:49:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-09-27T00:49Z,2017-09-27T01:00Z,2017-09-27T01:16Z,C1.7,N12E60,12683.0,Associated with small eruption from AR 2683 around 00:45Z near NE limb in SDO AIA 193 and 171. Also can be seen in the NW of STA EUVI 195 characterized by rising loops and the ejection of material.,,2017-09-27T17:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/13228/-1
