,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2022-02-04T05:56:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-04T05:56Z,2022-02-04T06:06Z,2022-02-04T06:14Z,C2.8,N17W65,12936.0,,[{'activityID': '2022-02-04T07:24:00-CME-001'}],2022-02-04T16:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19073/-1
1,2022-02-04T15:39:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-04T15:39Z,2022-02-04T15:51Z,2022-02-04T15:57Z,C5.8,N17W68,12936.0,,[{'activityID': '2022-02-04T17:12:00-CME-001'}],2022-02-05T16:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19088/-1
2,2022-02-04T21:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-04T21:42Z,2022-02-04T21:57Z,2022-02-04T22:02Z,C2.6,N15W80,12936.0,,[{'activityID': '2022-02-04T22:24:00-CME-001'}],2022-02-05T15:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19085/-1
3,2022-02-06T11:45:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-06T11:45Z,2022-02-06T13:41Z,2022-02-06T15:44Z,C3.1,S21W06,12939.0,This is a long duration flare.,[{'activityID': '2022-02-06T14:09:00-CME-001'}],2022-02-09T17:51Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19099/-1
4,2022-02-12T08:25:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-12T08:25Z,2022-02-12T08:44Z,2022-02-12T08:56Z,M1.4,S16W88,12939.0,Short duration flare.,[{'activityID': '2022-02-12T09:23:00-CME-001'}],2022-02-16T12:59Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19142/-1
5,2022-02-12T17:19:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-12T17:19Z,2022-02-12T17:26Z,2022-02-12T17:38Z,C8.0,S25W94,12944.0,,[{'activityID': '2022-02-12T17:48:00-CME-001'}],2022-02-16T13:00Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19147/-1
6,2022-02-13T00:48:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-13T00:48Z,2022-02-13T01:20Z,2022-02-13T01:43Z,C3.2,N17W96,12940.0,Relatively long duration flare.,[{'activityID': '2022-02-13T02:36:00-CME-001'}],2022-02-16T13:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19158/-1
7,2022-02-14T17:02:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-14T17:02Z,2022-02-14T17:31Z,2022-02-14T17:51Z,M1.0,N26W62,12941.0,,,2022-02-14T21:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19180/-1
8,2022-02-15T17:54:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-15T17:54Z,2022-02-15T18:15Z,2022-02-15T18:31Z,M1.3,N26W81,12941.0,This source signature of this flare is visible towards the NW limb of the Earth-facing disk as seen in SDO AIA 131 starting around 2022-02-15T17:55Z.,,2022-02-15T20:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19193/-1
9,2022-02-17T20:40:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-17T20:40Z,2022-02-17T20:51Z,2022-02-17T21:10Z,C1.4,N19E34,12950.0,,[{'activityID': '2022-02-17T21:53:00-CME-001'}],2022-02-19T17:46Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19233/-1
10,2022-02-18T16:05:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-18T16:05Z,2022-02-18T16:27Z,2022-02-18T16:41Z,B8.4,N21E24,12950.0,,[{'activityID': '2022-02-18T18:12:00-CME-001'}],2022-02-19T15:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19228/-1
11,2022-02-19T21:13:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-19T21:13Z,2022-02-19T21:26Z,2022-02-19T21:31Z,B7.2,N20E110,12954.0,,[{'activityID': '2022-02-20T01:25:00-CME-001'}],2022-02-21T13:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19244/-1
12,2022-02-20T03:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-20T03:36Z,2022-02-20T04:07Z,2022-02-20T04:24Z,C5.1,N20E95,12954.0,Long-duration flare associated with coronal mass ejection.,[{'activityID': '2022-02-20T04:24:00-CME-001'}],2022-02-21T13:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19247/-1
13,2022-02-28T08:05:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-28T08:05Z,2022-02-28T08:37Z,2022-02-28T09:02Z,C1.2,S25E65,,,[{'activityID': '2022-02-28T08:48:00-CME-001'}],2022-02-28T20:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19296/-1
14,2022-02-28T09:02:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-02-28T09:02Z,2022-02-28T09:17Z,2022-02-28T09:30Z,C3.1,S25E65,,,[{'activityID': '2022-02-28T08:48:00-CME-001'}],2022-03-03T04:07Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19297/-1
