,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
17,2022-04-19T04:43:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-19T04:43Z,2022-04-19T04:50Z,2022-04-19T04:59Z,M1.0,N22E47,12993.0,,,2022-04-19T11:23Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19842/-1
18,2022-04-19T20:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-19T20:42Z,2022-04-19T20:49Z,2022-04-19T20:58Z,M3.7,S28W97,12992.0,,[{'activityID': '2022-04-19T21:24:00-CME-001'}],2022-04-26T18:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19855/-1
19,2022-04-19T21:09:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-19T21:09Z,2022-04-19T21:13Z,2022-04-19T21:18Z,M1.6,N16E48,12994.0,,,2022-04-26T17:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19942/-1
20,2022-04-20T01:09:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-20T01:09Z,2022-04-20T01:14Z,2022-04-20T01:20Z,M1.2,S32W86,12992.0,This is a double peaked flare from Active Region 12992. This flare occurs shortly before the M7.2 flare with start time 2022-04-20T01:20Z and peak time 2022-04-20T01:36Z.,,2022-04-26T17:58Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19943/-1
21,2022-04-20T01:20:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-20T01:20Z,2022-04-20T01:36Z,2022-04-20T01:44Z,M7.2,S28W97,12992.0,,[{'activityID': '2022-04-20T02:00:00-CME-001'}],2022-04-20T13:28Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19851/-1
22,2022-04-20T03:41:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-20T03:41Z,2022-04-20T03:57Z,2022-04-20T04:04Z,X2.2,S28W101,12992.0,,[{'activityID': '2022-04-20T04:12:00-CME-001'}],2022-04-20T11:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19853/-1
23,2022-04-20T12:25:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-20T12:25Z,2022-04-20T12:53Z,2022-04-20T13:02Z,M1.9,S28W100,12992.0,The signature of this flare is visible off the SW limb of the Earth-facing disk as seen in SDO AIA 131.,,2022-04-26T18:09Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19944/-1
24,2022-04-21T01:47:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-21T01:47Z,2022-04-21T01:59Z,2022-04-21T02:05Z,M9.6,N22E23,12993.0,,[{'activityID': '2022-04-21T02:36:00-CME-001'}],2022-04-21T11:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19881/-1
25,2022-04-22T04:52:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-22T04:52Z,2022-04-22T05:14Z,2022-04-22T05:28Z,M1.1,N15E13,12994.0,,,2022-04-26T19:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19897/-1
26,2022-04-22T13:16:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-22T13:16Z,2022-04-22T13:25Z,2022-04-22T13:30Z,M3.4,N22E01,12993.0,,,2022-04-22T17:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19896/-1
27,2022-04-25T01:18:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-25T01:18Z,2022-04-25T02:01Z,2022-04-25T02:39Z,M1.2,N25W28,12993.0,Long-duration flare associated with coronal loop charging in vicinity of AR 12993.  X-ray flux enhanced by simultaneous short-duration flare from vicinity of AR 12995 (N14E06).,,2022-04-25T11:50Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19918/-1
28,2022-04-25T03:52:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-25T03:52Z,2022-04-25T04:02Z,2022-04-25T04:07Z,M1.1,N21W34,12993.0,,,2022-04-25T11:48Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19919/-1
29,2022-04-25T17:24:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-25T17:24Z,2022-04-25T17:35Z,2022-04-25T17:45Z,C6.8,S30E95,,,[{'activityID': '2022-04-25T18:23:00-CME-001'}],2022-04-25T19:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19926/-1
30,2022-04-27T08:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-27T08:17Z,2022-04-27T08:40Z,2022-04-27T08:57Z,C3.3,N29W13,12996.0,,[{'activityID': '2022-04-27T08:48:00-CME-001'}],2022-04-27T17:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19957/-1
31,2022-04-27T10:48:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-27T10:48Z,2022-04-27T10:54Z,2022-04-27T10:59Z,C2.0,S28E77,13001.0,"This was a double peaked flare, with a C1.8 flare peaking from the same active region at 10:45Z prior.",[{'activityID': '2022-04-27T11:12:00-CME-001'}],2022-04-27T21:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19968/-1
32,2022-04-28T02:24:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-28T02:24Z,2022-04-28T03:06Z,2022-04-28T03:27Z,C6.7,N27W24,12996.0,Associated with CME 2022-04-28T03:09Z.,[{'activityID': '2022-04-28T03:09:00-CME-001'}],2022-04-28T16:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19972/-1
33,2022-04-29T07:15:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-29T07:15Z,2022-04-29T07:30Z,2022-04-29T07:42Z,M1.2,N26W39,12996.0,,[{'activityID': '2022-04-29T07:38:00-CME-001'}],2022-04-29T11:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19982/-1
34,2022-04-29T18:01:00-FLR-001,[{'displayName': 'GOES-S: EXIS 1.0-8.0'}],2022-04-29T18:01Z,2022-04-29T18:10Z,2022-04-29T18:22Z,M1.2,N14W90,12994.0,,,2022-04-29T19:58Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19994/-1
35,2022-04-30T04:46:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-30T04:46Z,2022-04-30T05:01Z,2022-04-30T05:07Z,M2.6,N15W92,12994.0,,,2022-04-30T12:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19995/-1
36,2022-04-30T05:25:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-30T05:25Z,2022-04-30T05:34Z,2022-04-30T05:40Z,M1.4,N15W93,12994.0,,,2022-04-30T12:23Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19996/-1
37,2022-04-30T09:48:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-30T09:48Z,2022-04-30T09:58Z,2022-04-30T10:05Z,M4.8,N15W94,12994.0,,[{'activityID': '2022-04-30T10:24:00-CME-001'}],2022-04-30T12:24Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/19997/-1
38,2022-04-30T13:37:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-30T13:37Z,2022-04-30T13:47Z,2022-04-30T13:52Z,X1.1,N15W93,12994.0,,[{'activityID': '2022-04-30T14:00:00-CME-001'}],2022-04-30T14:32Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20001/-1
39,2022-04-30T19:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-04-30T19:42Z,2022-04-30T19:47Z,2022-04-30T19:54Z,M1.9,N15W102,12994.0,,[{'activityID': '2022-04-30T20:00:00-CME-001'}],2022-04-30T19:57Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/20017/-1
