,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2015-07-03T12:47:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-07-03T12:47Z,2015-07-03T12:51Z,2015-07-03T12:53Z,M1.5,S17E65,12378.0,"Very short duration flare, seen in AIA 193 at 12:51.",,2015-07-03T15:30Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/8852/-1
1,2015-07-06T08:24:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-07-06T08:24Z,2015-07-06T08:44Z,2015-07-06T08:59Z,M1.0,N15E37,12381.0,,,2015-07-06T12:47Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/8870/-1
2,2015-07-06T20:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-07-06T20:32Z,2015-07-06T20:40Z,2015-07-06T20:50Z,M1.7,N13E34,12381.0,,,2015-07-06T23:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/8873/-1
3,2015-07-19T09:22:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2015-07-19T09:22Z,2015-07-19T10:40Z,2015-07-19T13:02Z,C2.1,S25W62,,A filament eruption followed this long duration C-class flare and a CME was visible on the available coronagraph imagery.,[{'activityID': '2015-07-19T09:48:00-CME-001'}],2015-07-20T15:14Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/8957/-1
