,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2017-04-01T19:30:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-01T19:30Z,2017-04-01T19:56Z,2017-04-01T20:13Z,C3.7,N14W53,12644.0,,[{'activityID': '2017-04-01T20:12:00-CME-001'}],2017-04-02T16:55Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12358/-1
1,2017-04-01T21:35:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-01T21:35Z,2017-04-01T21:48Z,2017-04-01T22:05Z,M4.4,S13W54,12644.0,,[{'activityID': '2017-04-01T22:12:00-CME-001'}],2017-04-04T20:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12357/-1
2,2017-04-02T02:43:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-02T02:43Z,2017-04-02T02:46Z,2017-04-02T02:51Z,C8.0,S11W14,12645.0,,,2017-04-02T12:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12353/-1
3,2017-04-02T07:48:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-02T07:48Z,2017-04-02T08:02Z,2017-04-02T08:13Z,M5.3,N12W56,12644.0,,[{'activityID': '2017-04-02T09:09:00-CME-001'}],2017-04-04T20:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12350/-1
4,2017-04-02T12:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-02T12:54Z,2017-04-02T13:00Z,2017-04-02T13:11Z,M2.3,N12W59,12644.0,,,2017-04-02T17:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12355/-1
5,2017-04-02T18:18:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-02T18:18Z,2017-04-02T18:38Z,2017-04-02T19:28Z,M2.1,N12W66,12644.0,"This flare is double peaked, with peaks at 18:38 and 18:51. The M2.1 flare was the larger first peak.",[{'activityID': '2017-04-02T20:09:00-CME-001'}],2017-04-02T20:49Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12359/-1
6,2017-04-02T20:28:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-02T20:28Z,2017-04-02T20:33Z,2017-04-02T20:38Z,M5.7,N15W65,12644.0,,,2017-04-04T20:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12360/-1
7,2017-04-03T00:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-03T00:54Z,2017-04-03T01:05Z,2017-04-03T01:12Z,M1.2,N12W66,12644.0,,[{'activityID': '2017-04-03T01:48:00-CME-001'}],2017-04-04T20:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12374/-1
8,2017-04-03T14:21:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-03T14:21Z,2017-04-03T14:29Z,2017-04-03T14:34Z,M5.8,N16W78,12644.0,"AR close to solar limb, nice eruption visible in SDO 304 (and other channels)",[{'activityID': '2017-04-03T15:36:00-CME-001'}],2017-04-04T20:09Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12369/-1
9,2017-04-18T09:29:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-18T09:29Z,2017-04-18T09:41Z,,C3.3,N09E84,,Associated with a CME seen at 2017-04-18T10:00Z.,[{'activityID': '2017-04-18T10:00:00-CME-001'}],2017-04-18T16:49Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12459/-1
10,2017-04-18T19:15:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2017-04-18T19:15Z,2017-04-18T20:10Z,,C5.5,N09E84,,Flare from the same AR as the previous one.  An eruption with post-arcade loops is visible. Caused a CME and an associated SEP event.,"[{'activityID': '2017-04-18T19:48:00-CME-001'}, {'activityID': '2017-04-18T23:39:00-SEP-001'}]",2017-04-19T15:46Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/12462/-1
