,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
11,2022-10-04T12:48:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-04T12:48Z,2022-10-04T13:15Z,2022-10-04T13:51Z,M1.6,N17W75,13110,,"[{'activityID': '2022-10-04T13:36:00-CME-001'}, {'activityID': '2022-10-04T15:52:00-SEP-001'}, {'activityID': '2022-10-04T15:53:00-SEP-001'}]",2022-10-04T15:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21892/-1
12,2022-10-07T14:21:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-07T14:21Z,2022-10-07T14:44Z,2022-10-07T15:32Z,M1.0,N30E05,13116,,,2022-10-07T15:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21930/-1
13,2022-10-10T00:35:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-10T00:35Z,2022-10-10T00:47Z,2022-10-10T00:55Z,M1.0,N25W23,13116,,,2022-10-10T11:58Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21955/-1
14,2022-10-10T16:07:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-10T16:07Z,2022-10-10T16:28Z,2022-10-10T16:47Z,M2.4,N25W33,13112,,,2022-10-10T20:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21963/-1
15,2022-10-11T08:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-11T08:36Z,2022-10-11T08:42Z,2022-10-11T08:46Z,M3.9,N24W35,13112,"Flare occurs east of ARs 3112 and 3116, but appears to be triggered by fluctuations in magnetic field line connection with AR 3112 (N22W45), according to SDO AIA 131/171 imagery, and the location appears to be part of a larger magnetic flux region that includes AR 3112, according to SDO HMI magnetograms.",[{'activityID': '2022-10-11T09:23:00-CME-001'}],2022-10-11T10:53Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21973/-1
16,2022-10-11T10:47:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-11T10:47Z,2022-10-11T10:52Z,2022-10-11T10:57Z,M1.5,N24W36,13112,"Flare occurs east of ARs 3112 and 3116, but appears to be triggered by fluctuations in magnetic field line connection with AR 3112 (N22W45), according to SDO AIA 131/171 imagery, and the location appears to be part of a larger magnetic flux region that includes AR 3112, according to SDO HMI magnetograms.",[{'activityID': '2022-10-11T11:36:00-CME-001'}],2022-10-11T11:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21974/-1
17,2022-10-12T16:26:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-12T16:26Z,2022-10-12T16:29Z,2022-10-08T16:33Z,C4.7,N25W55,13112,"The center of Active Region 13112 at the time of this eruption is closer to N22W63, however, the flare occurs slightly to the east of this location, hence the different source location coordinates.",[{'activityID': '2022-10-12T17:12:00-CME-001'}],2022-10-13T03:51Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21999/-1
18,2022-10-12T23:54:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-12T23:54Z,2022-10-13T00:19Z,2022-10-13T00:37Z,M1.5,N25W65,13112,,,2022-10-13T02:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/21998/-1
19,2022-10-14T09:51:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-14T09:51Z,2022-10-14T09:55Z,2022-10-14T09:59Z,M1.3,N22W88,13112,,,2022-10-14T11:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/22009/-1
20,2022-10-17T16:47:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-17T16:47Z,2022-10-17T17:14Z,2022-10-17T18:42Z,C3.3,S36W51,13124,,[{'activityID': '2022-10-17T18:12:00-CME-001'}],2022-10-17T19:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/22035/-1
21,2022-10-21T01:07:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-21T01:07Z,2022-10-21T01:14Z,2022-10-21T01:19Z,C2.4,N26W92,13122,,[{'activityID': '2022-10-21T02:48:00-CME-001'}],2022-10-21T11:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/22065/-1
22,2022-10-25T18:52:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-25T18:52Z,2022-10-25T19:03Z,2022-10-25T19:11Z,C4.9,N27E75,13133,,[{'activityID': '2022-10-25T19:36:00-CME-001'}],2022-10-26T16:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/22115/-1
23,2022-10-26T12:31:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2022-10-26T12:31Z,2022-10-26T12:43Z,2022-10-26T12:52Z,C6.7,N26E67,13133,,[{'activityID': '2022-10-26T13:23:00-CME-001'}],2022-11-01T12:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/22124/-1
